PAGARIYA SUPER SHOPEE|||||||||||||
Kot Bazar, DHARANGAON|||||||||||||
ITEM Amount wise Stock Statement From Date 29/01/2026 To 29/01/2026|||||||||||||
Item Name|Size|MRP|Op.Stock|Op.Amt.|Stock In|In Amt.|Stock Out|Out Amt.|Cl.Stock|Cl. Amt.|Profit/Loss|G.P.%|Closing Rate
SPINZ BB CREME|15 GM|0|2|110.95|||||2|110.95|||55.475
SPINZ BB CREME|POUCH|0|2|14.19|||||2|14.19|||7.095
SPINZ BB CREME|POUCH|0|6|43.2|||||6|43.2|||7.2
SPINZ BB TALC INSTANT GLOW|120GM|0|1|58.25|||||1|58.25|||58.25
SPINZ BB TALC INSTANT GLOW|15 GM|0|6|42.87|||||6|42.87|||7.145
SPINZ BB TALC INSTANT GLOW|55GM|0|1|47.08|||||1|47.08|||47.08
SPINZ DEO|75 ML|0|1|61.15|||||1|61.15|||61.15
SPINZ ENCHANTE TALC 120GM|120G|0|1|88.6|||||1|88.6|||88.6
SPINZ ENHANCE TALC|50GM|0|2|51.93|||||2|51.93|||25.965
SPINZ EXOTIC TALC|100GM|65|1|44.31|||||1|44.31|||44.31
SPINZ TALC EXOTIC FRESH55GM|55GM|0|3|77.9|||||3|77.9|||25.9666666666667
SPIRAL BOTTLE|1 PCS|0|4||||||4||||0
SPIRAL NOTBOOK|172 PAGES|0|||||||||||65535
SPOON|1|0|12|800|||||12|800|||66.6666666666667
SPOON STEEL|50|0|5|145|||||5|145|||29
SPORTIGO WATER BOTTLE|1  PCS|0|||||||||||65535
SPOTCLEAN AKSHAY MOP|1|0|1|76|||||1|76|||76
SPOTZERN DOUBLE TOILET BRUSH|1PC|125|6|423.74|||||6|423.74|||70.6233333333333
SPRING PASTA|1 KG|0|1|69.56|||||1|69.56|||69.56
SPRINKLE HEART CONE|50 GM|0|1|41.96|||||1|41.96|||41.96
SPRITE|1.25 LIT|0|1||||||1||||0
SPRITE|2.25 LIT|0|2||||||2||||0
SPRITE|250ML|0|-7||||||-7||||0
SPYDER GEL|1|0|4|13.57|||||4|13.57|||3.3925
SQUARE PEDAL BIN 10|1 PCS|0|2|305.08|||||2|305.08|||152.54
SRX BALLPEN|1|0|7|41.53|||||7|41.53|||5.93285714285714
SS  KALIMANUK 250GM|250GM|0|7.838|940.56|||||7.838|940.56|||120
STAND|1|0|5|45.66|||||5|45.66|||9.132
STAND|1 PCS|0|1|1892.95|||||1|1892.95|||1892.95
STAND CUP AND SAUCER|1|0|1|180|||||1|180|||180
STAR DISH SET RECON COLLECTION||0|1|475|||||1|475|||475
STAR QUEEN MOP||0|2||||||2||||0
STAR QUEEN STEEL MOP|1|0|1|113.33|||||1|113.33|||113.33
STARQUEE N BUCKET MOP|1|0|1|518|||||1|518|||518
STARQUEEN SCRUBER LARGE|1|0|5||||||5||||0
STARQUEEN SCRUBER SMALL|1|0|8||||||8||||0
STAYFREE SECUR EXTR LARGE|6|0|-2|-66.08|||||-2|-66.08|||33.04
STAYFREE SECUR EXTR LARGE|7PDS|37|6.5|243.82|||||6.5|243.82|||37.5107692307692
STAYFREE SECURE|20PADS|75|3|171.65|||||3|171.65|||57.2166666666667
STAYFREE SECURE WITH WINGS|7|0|1|23|||||1|23|||23
STAYFREE XL SECURE|18 PADS|0|4|399.27|||||4|399.27|||99.8175
STEEL CLIP|1|0|1||||||1||||0
STEEL POLPAT|1|0|2||||||2||||0
STEELO BRITE SCRUB|5 PCS|0|||||||||||65535
STELLAR|125 GM|0|2||||||2||||0
STICK GUM|1 PCS|0|9|28.6|||||9|28.6|||3.17777777777778
STIKER|12 PCS|0|177|59047.2|||||177|59047.2|||333.6
STIKZ FLAT|200GM JAR|0|2|7.49|||||2|7.49|||3.745
STOR WELL|1500|0|3|449.69|||||3|449.69|||149.896666666667
STOREWELL CONTAINER|500|0|1|56.36|||||1|56.36|||56.36
STPRI RICE|1 KG|0|5.7|250.8|||||5.7|250.8|||44
STR COVER ROLL|1 PCS|0|1|50.87|||||1|50.87|||50.87
STRANGAER|1 PCS|0|1||||||1||||0
STRAWBERRY|55ML|0|73|570.1|||1|9.52|72|562.29|1.71|17.9622|7.80958333333333
STRAWBERRY|700ML|0|||||||||||65535
STRAWBERRY AIR POCKET|POUCH|0|1|33.56|||||1|33.56|||33.56
STRAWBERRY CRUSH SARBAT|750 ML|0|2|200.36|||||2|200.36|||100.18
STRAWBERRY ICE CREME|100 GM|0|-0.5|-28|||||-0.5|-28|||56
STURDY PATLA||0|1|133.06|||||1|133.06|||133.06
STUTI SCHEZWAN STICK|200 GM|0|4|129.52|||||4|129.52|||32.38
STYLE MOP|1|0|5|360.17|||||5|360.17|||72.034
STYLO PEN|PEN|0|-11|-40.55|||||-11|-40.55|||3.68636363636364
SUFFA|200 GM|0|1|39.45|||||1|39.45|||39.45
SUG||0|20||||||20||||0
SUGANDI UTNE|30 GM|0|168.5|2406.18|||||168.5|2406.18|||14.28
SUGANDI UTNE|POUCH|0|-1||||||-1||||0
SUGAR|50.KG|0|-153.71|-294969.49|||||-153.71|-294969.49|||1919
SUGAR|LOOSE|0|-0.12|-977.14|||||-0.12|-977.14|||8142.83333333333
SUGAR|LOOSE 100KG|0|-0.96|-3017.15|||||-0.96|-3017.15|||3142.86458333333
SUGAR 25KG BAG|25 KG|0|6|4612.57|||||6|4612.57|||768.761666666667
SUGAR FREE|50 PALLET|0|3|56.95|||||3|56.95|||18.9833333333333
SUGAR FREE 500TAB|500|0|1|189.75|||||1|189.75|||189.75
SUGAR FREE CREME BIS|200 GM|0|2|37.82|||||2|37.82|||18.91
SUGAR FREE MARIE|300 GM|0|11|332.86|||||11|332.86|||30.26
SUGAR FREE PELLETS|300|0|1|141.89|||||1|141.89|||141.89
SUGAR JAD|1 KG|0|43|1412.86|||||43|1412.86|||32.8572093023256
SUGAR JAD 2KG|2 KG|0|1||||||1||||0
SUGAR KALPESH|50KG|0|-2|-3400|||||-2|-3400|||1700
SUGAR MADHUR|5KG|270|16|4000|||1|261.9|15|3750|11.9|4.5437|250
SUGER FREE|250 GM|0|6|158.88|||||6|158.88|||26.48
SUGOKI 0 NO. SHEV|500 GM|0|-34|-2448|||||-34|-2448|||72
SUGOKI BHADAG CHIWDA|500 GM|0|9|482.14|||||9|482.14|||53.5711111111111
SUGOKI CHANA DAL|500 GM|0|||||||||||65535
SUGOKI FARHALI CHIWDA|500 GM|0|4|178.57|||||4|178.57|||44.6425
SUGOKI FIKI BUNDI|500 GM|0|4|260|||||4|260|||65
SUGOKI GULAB JAMUN|200 GM|0|11|326.27|||||11|326.27|||29.6609090909091
SUGOKI KHAMAN MIX|200 G.M|0|-54|-1080|||||-54|-1080|||20
SUGOKI KHATTA MITTA MIXTURE|200 GM|0|1|19.29|||||1|19.29|||19.29
SUGOKI LASAN MIXTURE|200 GM|0|4|77.14|||||4|77.14|||19.285
SUGOKI LASAN MIXTURE|500 GM|0|14|1008|||||14|1008|||72
SUGOKI MOONG DAL|500 GM|0|1|90|||||1|90|||90
SUGOKI MUNG BHAGI MIX|200 G.M|0|-14|-420|||||-14|-420|||30
SUGOKI PAKODI MIX|200 G.M|0|-105|-2064.43|||||-105|-2064.43|||19.6612380952381
SUGOKI RATLAMI SHEV 500GM|500 GM|0|-6|-321.43|||||-6|-321.43|||53.5716666666667
SUGOKI SABJI SHEV 500GM|500 GM|0|-8|-428.57|||||-8|-428.57|||53.57125
SUGOKI SHANKERPALE|500 GM|0|1|49.11|||||1|49.11|||49.11
SUGOKI SPECIAL MIXTURE|200 GM|0|3|55.71|||||3|55.71|||18.57
SUHANA BIRYANI MASALA|50GM|0|15|784.01|||||15|784.01|||52.2673333333333
SUHANA CHAT MASALA|POUCH|0|3|20.48|||||3|20.48|||6.82666666666667
SUHANA CHICKEN BIRYANI MIX|50GM|35|5|131.26|||||5|131.26|||26.252
SUHANA CHICKEN GRAVY MIX|80gm|40|5|158.73|||||5|158.73|||31.746
SUHANA CHICKEN MASALA|10 GM|0|||||||||||65535
SUHANA CHICKEN MASALA|10 GM|0|3|19.05|||||3|19.05|||6.35
SUHANA CHIWDA MASALA|50 GM|0|82|1397.03|||||82|1397.03|||17.0369512195122
SUHANA CHOLE MASALA|200 GM|0|1|118.74|||||1|118.74|||118.74
SUHANA CHOLE MASALA|50 GM|0|23|644|||||23|644|||28
SUHANA FRIED RISE|15 GM|0|2||||||2||||0
SUHANA GARAM MASALA|10GM|10|9|57.15|||||9|57.15|||6.35
SUHANA GARAM MASALA|50GM|35|18|448|||||18|448|||24.8888888888889
SUHANA HING POWDER|25 GM|0|2||||||2||||0
SUHANA KACHHI DABELI MASALA|50GM|22|6|109.16|||||6|109.16|||18.1933333333333
SUHANA KACHI DABELI MASLA|10GM|10|15|94.32|||||15|94.32|||6.288
SUHANA KAJU CURRY MIX|50 GM|35|||||||||||65535
SUHANA KASURI METHI|100GM|75|11|733.33|||||11|733.33|||66.6663636363636
SUHANA KESARI MILK MASALA|10 GM|0|1|26.43|||||1|26.43|||26.43
SUHANA KITCHEN KING|10 GM|0|14|88.9|||||14|88.9|||6.35
SUHANA KITCHEN KING MASAAL|200 G.M|0|1|121.53|||||1|121.53|||121.53
SUHANA KITCHEN KING MASALA|50 GM|0|2|60.95|||||2|60.95|||30.475
SUHANA MANGO PICKLES|5 KG|0|1|232.15|||||1|232.15|||232.15
SUHANA MEAT MASALA|1|0|3|236.19|||||3|236.19|||78.73
SUHANA MISAL MASALA|10 GM|0|12|81.54|||||12|81.54|||6.795
SUHANA MISAL MASALA|50 GM|0|6|119.05|||||6|119.05|||19.8416666666667
SUHANA MUTTER PANEER MIX|1|0|1|26.25|||||1|26.25|||26.25
SUHANA MUTTON BIRYANI MASALA|POUCH|0|3|95.48|||||3|95.48|||31.8266666666667
SUHANA MUTTON GRAVY MIX|80gm|40|9|262.51|||||9|262.51|||29.1677777777778
SUHANA MUTTON KOLHAPURI MIX|1|0|7|244.5|||||7|244.5|||34.9285714285714
SUHANA PALAK PANEER MASALA|1|0|5|131.26|||||5|131.26|||26.252
SUHANA PANEER BUTTER MASALA|1|0|5|131.26|||||5|131.26|||26.252
SUHANA PANEER TIKKA MASALA|POUCH|0|9||||||9||||0
SUHANA PAVBHAJI MASALA|10 GM|0|18|114.28|||||18|114.28|||6.34888888888889
SUHANA PAVBHAJI MASALA|50GM|0|10|298.48|||||10|298.48|||29.848
SUHANA SHAHI PANIR MIX|50GM|35|4|105.01|||||4|105.01|||26.2525
SUHANA SHEV BHAJI MASALA|10 GM|0|||||||||||65535
SUHANA SP.UDAD PAPAD|200g|60|6|280.43|||||6|280.43|||46.7383333333333
SUHANA TEA MASALA|.8GM|10|17|114.24|||||17|114.24|||6.72
SUHANA TEA MASALA|50GM|52|10|534.36|||||10|534.36|||53.436
SUHANA TURMERIC LATTE MIX|POUCH|0|21|133.47|||||21|133.47|||6.35571428571429
SUHANA VEG KOLHAPURI MIX|80GM|40|5|159.13|||||5|159.13|||31.826
SUHANI PEN|20 PCS|0|7|237.41|||||7|237.41|||33.9157142857143
SUJI ELAICHI RUSK|200 GM|0|7|163.58|||||7|163.58|||23.3685714285714
SUMICA PAD|1 PCS|0|1|102.6|||||1|102.6|||102.6
SUNDAE CHOCO|75 ML|0|9|137.14|||||9|137.14|||15.2377777777778
SUNDAE MANGO|75 ML|0|5|84.75|||||5|84.75|||16.95
SUNDAE STRAWBERRY|75 ML|0|9|137.14|||||9|137.14|||15.2377777777778
SUNDAR ORANGE SOAN PAPDI|200 GM|0|0.5|31.43|||||0.5|31.43|||62.86
SUNFEAST GLUCOSE|120GM|0|12|89.4|||||12|89.4|||7.45
SUNFEAST MARIE|200 GM|0|15|514.8|||||15|514.8|||34.32
SUNFEAST MARIE|76 GM|0|4|30.64|||||4|30.64|||7.66
SUNFLOWER SEED|1 KG|0|||||||||||65535
SUNFLOWER SEED|100 GM|0|5||||||5||||0
SUNFLOWER VANSPATI|1 LIT|0|-10|-1476.2|||||-10|-1476.2|||147.62
SUNFLOWER VANSPATI|200 ML|0|1|18.1|||||1|18.1|||18.1
SUNFLOWER VANSPATI|435 GRAM|0|-20|-1447.8|||||-20|-1447.8|||72.39
SUNFLOWER VANSPATI|850 GM|0|3|422.88|||1|176.19|2|281.92|35.23|19.9955|140.96
SUNNY BUTTERPOT||0|3|90|||||3|90|||30
SUNNY GREEN ACTIVE SHINE|1 LIT|0|13|1916.95|||||13|1916.95|||147.457692307692
SUNNY GREEN ACTIVE SHINE|200 ML|0|14|450.85|||||14|450.85|||32.2035714285714
SUNNY GREEN ACTIVE SHINE|500 ML|0|21|1637.29|||||21|1637.29|||77.9661904761905
SUNNY GREEN ACTIVE SHINE|500ML|0|1||||||1||||0
SUNSHINE|1 LIT|0|5|100|||||5|100|||20
SUNSILK  THI&L SHAMPOO|80 ML|0|1|47.29|||||1|47.29|||47.29
SUNSILK  THI&L SHAMPOO|POUCH|0|310|218.02|||||310|218.02|||0.703290322580645
SUNSILK BLACK SHAMPOO|80 ML|0|3|159.07|||||3|159.07|||53.0233333333333
SUNSILK BLACK SHAMPOO|80ML|48|1|35.47|||||1|35.47|||35.47
SUNSILK BLACK SHAMPOO|POUCH|0|158|111.12|||||158|111.12|||0.703291139240506
SUNSILK BLACK SHAMPOO|POUCH|0|83|52.3|||||83|52.3|||0.630120481927711
SUNSILK BLACK SHINE RS 2|POUCH|0|10|12.32|||||10|12.32|||1.232
SUNSILK HAIRFALL|POUCH|0|1|1.25|||||1|1.25|||1.25
SUNSILK PERFECT|80 ML|0|1|39.66|||||1|39.66|||39.66
SUNSILK POUCH|1|0|1|0.63|||||1|0.63|||0.63
SUNSILK SERUM|POUCH|0|32|58.57|||||32|58.57|||1.8303125
SUNSILK SHAMPOO|POUCH|0|86|53.78|||||86|53.78|||0.625348837209302
SUNTH|50 GM|0|11.3|525.58|||||11.3||-525.58||0
SUNTH 25GM|25GM|0|10|91.67|||||10||-91.67||0
SUNTH POWDER|100 GM|0|1||||||1||||0
SUNTH POWDER|50 GM|0|21|300|||||21||-300||0
SUNTH POWDER 25GM|25GM|0|5||||||5||||0
SUNTHA LOOSE 1KG|1KG|0|3.95|1692.85|||||3.95|1692.85|||428.569620253164
SUNTHA POWDER 1KG|1 KG|0|1|571.43|||||1|571.43|||571.43
SUPADI|1|0|1|16|||||1|16|||16
SUPARI BAJKI|1 KG|0|-0.1||||||-0.1||||0
SUPARI BOLD|1 KG|0|-0.053|-24.61|||||-0.053|-24.61|||464.339622641509
SUPARI KACHI AAKI|1 KG|0|1.045||||||1.045||||0
SUPER ACTION|1|0|203||||||203||||0
SUPER CHINA DOUBLE||0|1|130|||||1|130|||130
SUPER COCONUT|400GM|0|12||||||12||||0
SUPER COCONUT|600 GM|0|6|360|||||6|360|||60
SUPER COCONUT 400 GM||0|3|114|||||3|114|||38
SUPER COCONUT BISCUIT|1 KG|0|13.5||||||13.5||||0
SUPER COCONUT BISCUIT|200 G.M|0|-35|-630|||||-35|-630|||18
SUPER CROCKERRY CUP SET||0|-0.06|-6|||||-0.06|-6|||100
SUPER DELUX SILICON SOOTHER|1|0|2|60.34|||||2|60.34|||30.17
SUPER DHANIYA POWDER|500GM|0|2|152.39|||||2|152.39|||76.195
SUPER DISH WASH BAR|160 GM|0|18|141.3|||||18|141.3|||7.85
SUPER DISH WASH BAR|3*250 GM|0|11|621.61|||||11|621.61|||56.51
SUPER DISH WASH BAR|3+1*225 GM|0|||||||||||65535
SUPER DISH WASH LIQUID|200 ML|0|3||||||3||||0
SUPER FLEXI 2+1|1|0|6|143.13|||||6|143.13|||23.855
SUPER FLEXI SALT BRUSH|1|0|1|15.69|||||1|15.69|||15.69
SUPER LOCK BOX|1|0|1|45.47|||||1|45.47|||45.47
SUPER LOCK CONTAINER|1|0|1|67.87|||||1|67.87|||67.87
SUPER MAX CLASSIC FOAM|300 ML+100 ML|0|1|84.75|||||1|84.75|||84.75
SUPER SCRUB|1  PCS|0|20|154.84|||||20|154.84|||7.742
SUPER STAR GEL PEN|PEN|0|30|101.69|||||30|101.69|||3.38966666666667
SUPERDISH WASH COMBEE|3|0|14|421.88|||||14|421.88|||30.1342857142857
SUPREME 0.50 MM|1|0|17|103.77|||||17|103.77|||6.10411764705882
SUPREME 0.7 MM|1|0|19|115.98|||||19|115.98|||6.10421052631579
SUPREME ELITE|1|0|2|25.98|||||2|25.98|||12.99
SURABHI GINGER GARLIC PASTE|200 G.M|0|5|107.1|||||5|107.1|||21.42
SURABHI GREEN CHILLI TECHA|100 GM|0|1|18.72|||||1|18.72|||18.72
SURABHI PICKLE|300 GM|0|5|145.05|||||5|145.05|||29.01
SURABHI TOMATO KET|1KG|108|3|152.19|||||3|152.19|||50.73
SURAKSHA COVER|3 MTR|0|13||||||13||||0
SURATI MURMARA|500 GM|0|-2|-120|||||-2||120||0
SURBHI GREEN CHILLI SAUCE||0|5|40.15|||||5|40.15|||8.03
SURBHI HAKKA NOODLE||0|-0.5|-5.58|||||-0.5|-5.58|||11.16
SURBHI IMLI CHUTNEY RS 20|1|0|5|87.05|||||5|87.05|||17.41
SURBHI MIX FRUIT JAM|500 GM|0|4|214.28|||||4|214.28|||53.57
SURBHI TOMATO KET|1KG|108|6|348.18|||||6|348.18|||58.03
SURBHI TOMATO SAUCE CLASSIC|100 GM|0|11|122.76|||||11|122.76|||11.16
SURBHI TOMATO SAUCE HOT AND SWEAT|100 GM|0|6|45.48|||||6|45.48|||7.58
SURE MEN ROLL ON SPORT||0|2|144.43|||||2|144.43|||72.215
SURF EXC BAR||0|-1|-7.46|||||-1|-7.46|||7.46
SURF EXC BAR|105 GM|0|1|7.64|||||1|7.64|||7.64
SURF EXC BAR|150 GM|0|||||||||||65535
SURF EXC BAR|250 GM|0|2|58.86|||||2|58.86|||29.43
SURF EXC BAR|95 GM|0|-2|-15.54|||||-2|-15.54|||7.77
SURF EXCAL EASY WASH|1 KG|0|4|465.62|||||4|465.62|||116.405
SURF EXCAL EASY WASH|500GM|0|2.8|159.22|||||2.8|159.22|||56.8642857142857
SURF EXCAL MATIC F.L.|1K|242|1|174.79|||||1|174.79|||174.79
SURF EXCEL||0|5|36.8|||||5|36.8|||7.36
SURF EXCEL|1 KG|0|10|966.1|||2|220.34|8|772.88|27.12|12.3083|96.61
SURF EXCEL|150 GM|0|53|390.06|||||53|390.06|||7.35962264150943
SURF EXCEL|250 GM|0|20|604.12|||||20|604.12|||30.206
SURF EXCEL|4*200GM|0|1|97.11|||||1|97.11|||97.11
SURF EXCEL|500 GM|0|5|257.41|||||5|257.41|||51.482
SURF EXCEL BAR||0|5|194.21|||||5|194.21|||38.842
SURF EXCEL BAR|150 GM|0|-2|-26.41|||||-2|-26.41|||13.205
SURF EXCEL BAR|150 GM|0|12|180.85|||||12|180.85|||15.0708333333333
SURF EXCEL BAR|250 GM|0|2|39.31|||||2|39.31|||19.655
SURF EXCEL BAR|250 GM|0|32|610.9|||||32|610.9|||19.090625
SURF EXCEL BAR|250 GM|0|9|178.69|||||9|178.69|||19.8544444444444
SURF EXCEL BAR|4*200GM|0|-2|-146.04|||||-2|-146.04|||73.02
SURF EXCEL BAR|400GM|46|1|36.36|||||1|36.36|||36.36
SURF EXCEL BAR|400GM|0|5|240.82|||||5|240.82|||48.164
SURF EXCEL BAR|80 GM|0|19|147.16|||||19|147.16|||7.74526315789474
SURF EXCEL BAR|87 GM|0|2|15.54|||||2|15.54|||7.77
SURF EXCEL BAR|90 GM|0|8|62.15|||||8|62.15|||7.76875
SURF EXCEL BAR|SOAP|0|7|54.22|||||7|54.22|||7.74571428571429
SURF EXCEL EASY WASH|7 KG|0|||||||||||65535
SURF EXCEL EASY WASH|750 GM|0|||||||||||65535
SURF EXCEL EASY WASH|90 GM|0|16|117.75|||||16|117.75|||7.359375
SURF EXCEL FRONT LOAD|1 LIT|0|6|686.32|||||6|686.32|||114.386666666667
SURF EXCEL MATIC|500GM|0|2|194.2|||||2|194.2|||97.1
SURF EXCEL MATIC LIQUD|500 ML|0|1|87.63|||||1|87.63|||87.63
SURF EXCEL MATIC TOP LOAD|1 LIT|0|4|403.4|||||4|403.4|||100.85
SURF EXCEL POWDER|1 KG|0|1|116.41|||||1|116.41|||116.41
SURF EXCEL POWDER|500 GM|0|-1|-51.13|||||-1|-51.13|||51.13
SURF EXCEL QICK WASH|1 KG|0|3|419.49|||||3|419.49|||139.83
SURF EXCEL QICK WASH|500 GM|0|||||||||||65535
SURF EXEL BAR||0|94|1035.47|||||94|1035.47|||11.0156382978723
SURUCHI  BIRYANI PULAV|20 GM|0|7|86.73|||||7|86.73|||12.39
SURUCHI ACHAR MASALA|100 GM|0|6|200|||||6|200|||33.3333333333333
SURUCHI DARK SOYA|75 GM|0|14|143.72|||||14|143.72|||10.2657142857143
SURUCHI GODA MASALA|50 GM|0|8|127.62|||||8|127.62|||15.9525
SURUCHI GOR KERI|100 GM|0|2|33.83|||||2|33.83|||16.915
SURUCHI GREEN CHILLI PICKLES|100 GM|0|||||||||||65535
SURUCHI GULAB JAMUN 200GM|200 GM|0|58|2089.16|||||58|2089.16|||36.02
SURUCHI IMLI SAUCE|90 GM|0|21|183.73|||||21|183.73|||8.74904761904762
SURUCHI JALJEERA|500 GM|0|2|142.86|||||2|142.86|||71.43
SURUCHI KHATTA MITHA|100 GM|0|||||||||||65535
SURUCHI MANGO PICKLES|1 KG|0|36|3931.27|||||36|3931.27|||109.201944444444
SURUCHI MIX PICKLES|100 GM|0|||||||||||65535
SURUCHI PANEER MASALA|20 GM|0|7|86.73|||||7|86.73|||12.39
SURUCHI PAVBHAJI MASALA||0|10|62|||||10|62|||6.2
SURUCHI PAVBHAJI MASALA|20 GM|0|8|99.12|||||8|99.12|||12.39
SURUCHI RED CHILLI PICKLES|100 GM|0|1|16.92|||||1|16.92|||16.92
SURUCHI SAMBHAR MASALA||0|1|6.51|||||1|6.51|||6.51
SURUCHI TERMERIC POWDER|200 GM|0|2|56.76|||||2|56.76|||28.38
SURUCHI WHITE VINEGAR|630 GM|0|3|63.57|||||3|63.57|||21.19
SWAD SHINGADA PITH 200GM|200 GM|0|2|60.95|||||2|60.95|||30.475
SWADIST BHAKARWADI|200 GM|0|2|69.64|||||2|69.64|||34.82
SWADIST BHAKARWADI LASSON|200 GM|0|1|34.82|||||1|34.82|||34.82
SWADIST BHAVNAGARI SHEV 200GM|200GM|0|4|102.86|||||4|102.86|||25.715
SWADIST BUNDI KHARI 20GM|200GM|0|19|571.82|||1|38.1|18|541.73|8.01|21.0236|30.0961111111111
SWADIST BUNDI MASALA||0|||||||||||65535
SWADIST BUNDI MASALA|500 GM|0|-1|-64.29|||||-1|-64.29|||64.29
SWADIST DAL MASUR|200GM|0|2|52.86|||||2|52.86|||26.43
SWADIST FARSAN 200GM|200 G.M|0|22|620.18|||||22|620.18|||28.19
SWADIST FARSAN 500GM|500GM|0|6|414.3|||2|152.38|4|276.2|14.28|9.3713|69.05
SWADIST GATIYA|200 GM|0|1|31.07|||||1|31.07|||31.07
SWADIST GATIYA|200 GM|0|1|25|||||1|25|||25
SWADIST GATIYA|500 GM|0|3|189.99|||||3|189.99|||63.33
SWADIST GOD SHEV|200 GM|0|4|106.66|||||4|106.66|||26.665
SWADIST GOD SHEV|500 GM|0|-1|-48.57|||||-1|-48.57|||48.57
SWADIST KHANDESI MIX 200GM|200GM|0|35|613.27|||||35|613.27|||17.522
SWADIST KHATTA MITA MIXTURE|200 G.M|0|-9|-229.82|||||-9|-229.82|||25.5355555555556
SWADIST KHATTA MITA MIXTURE|500 GM|0|38|2623.9|||1|76.19|37|2554.85|7.14|9.3713|69.05
SWADIST KOLHAPURI MIX|200 GM|0|1|24.11|||||1|24.11|||24.11
SWADIST LASAN MIXTURE 200GM||0|1|26.43|||||1|26.43|||26.43
SWADIST LASAN MIXTURE 500GM|500GM|0|15|1035.75|||||15|1035.75|||69.05
SWADIST MAKA CHIWADA|500 GM|0|46|3176.3|||||46|3176.3|||69.05
SWADIST MAKA CHIWADA 22GM|200 GM|0|6|125.71|||||6|125.71|||20.9516666666667
SWADIST MISAL MIX|200 GM|0|2|48.21|||||2|48.21|||24.105
SWADIST RATLAMI SEV 200GM|200GM|0|13|366.47|||||13|366.47|||28.19
SWADIST RATLAMI SEV 500GM|500GM|0|-8|-552.4|||||-8|-552.4|||69.05
SWADIST SABJI SEV|500 GM|0|-56|-3866.8|||||-56|-3866.8|||69.05
SWADIST SABJI SHEV|200 GM|0|48|1353.12|||||48|1353.12|||28.19
SWADIST SOYA STICK|200 GM|0|3|120|||||3|120|||40
SWAN BLACK DISINFECTANT|1 LIT|0|1|71.19|||||1|71.19|||71.19
SWAN BOWL|1|0|16|105.09|||||16|105.09|||6.568125
SWAN LAVENDER PERFUME|1 LIT|0|2|69.5|||||2|69.5|||34.75
SWAN STRONG CONCENTRED|200 ML|0|1|24.57|||||1|24.57|||24.57
SWASARI PRAVAHI|250ML|0|6|324.42|||||6|324.42|||54.07
SWASARI VATI|80 NO|0|1|92.29|||||1|92.29|||92.29
SWASTIK MURMURA|500GM|0|74.5|2607.5|||5|200|69.5|2432.5|25|12.5|35
SWASTIK NAYLON POHA|1 KG|0|-13.7|-616.5|||||-13.7|-616.5|||45
SWASTIK NAYLON POHA|500 GM|0|45.5|1430.07|||||45.5|1430.07|||31.4301098901099
SWASTIK POHA|1 KG|0|-9|-333|||||-9|-333|||37
SWASTIK POHA|500 GM|0|31|863.51|||||31|863.51|||27.8551612903226
SWEDESHI GROUND NUT|1 KG|0|6|600|||||6|600|||100
SWEET AND SALTY|57 GM|0|8|60.48|||||8|60.48|||7.56
SWEET HEART JAR|100GM|0|6|113.46|||||6|113.46|||18.91
SWEET MUSHLI CHURNA|100 GM|0|1|241.82|||||1|241.82|||241.82
SWISH PEN|PEN|0|3|128.57|||||3|128.57|||42.8566666666667
TAAZA MASALA TEA|100 GM|0|-4|-120|||||-4|-120|||30
TAAZA POWDER|100 GM|0|-41|-878.57|||||-41|-878.57|||21.4285365853659
TAAZA POWDER|125 GM|0|21|450|||||21|450|||21.4285714285714
TAAZA POWDER|250 GM|0|9|501.42|||||9|501.42|||55.7133333333333
TABLE TOP|1 KG|0|91|637|||4|40|87|609|12|30|7
TAJ MAHAL ICE CREME|700ML|0|0.5|138.98|||||0.5|138.98|||277.96
TAJ MAHAL ICE CREME|750 ML|0|||||||||||65535
TAJ MAHAL KHAJJOR|1 KG|0|2.875||||||2.875||||0
TAJ MAHAL TEA|100 GM|0|1|70.49|||||1|70.49|||70.49
TAJ MAHAL TEA|250 GM|0|1|202.67|||||1|202.67|||202.67
TAKA TAK|50 GM|0|9|68.7|||||9|68.7|||7.63333333333333
TAKA TAK CHATPAT MASALA|50 GM|0|3|22.9|||||3|22.9|||7.63333333333333
TALENT PENCIL BOX|1|0|1|30.6|||||1|30.6|||30.6
TALKING PARROT|1|0|1|210|||||1|210|||210
TALOD JEERA KHAKHRA|40 GM|0|1|13.99|||||1|13.99|||13.99
TALOD MAGIC MASALA|40 GM|0|6|83.94|||||6|83.94|||13.99
TAMRID|1 KG|0|-0.37|-55.5|||||-0.37|-55.5|||150
TANG POWER|75 GM|0|1|23.11|||||1|23.11|||23.11
TASTY KHATA MITA|500 GM|0|4|190.48|||||4|190.48|||47.62
TASTY LASOON MIX|500 GM|0|1|47.62|||||1|47.62|||47.62
TASTY MIXCHAR|500 GM|0|13|624|||||13|624|||48
TASTY PIZZA MASALA POUCH|1|0|36|360|||||36|360|||10
TATA AGNI DUST TEA|250 GM|0|1|43.56|||||1|43.56|||43.56
TATA AGNI ILAICHI TEA|250 GM|0|1||||||1||||0
TATA AGNI LEAF TEA|250 GM|0|-1|-43.81|||||-1|-43.81|||43.81
TATA GOLD TEA|250 GM|0|3|222.12|||||3|222.12|||74.04
